,0,Predicted
3207,108391.0,
3208,83782.88,
3209,215001.5,
3210,36690.045,
3211,194172.9,
3212,15714.22,
3213,44774.82,
3214,267849.4,
3215,61877.0,
3216,90425.415,
3217,111331.1,
3218,188350.55,
3219,1148017.0,
3220,222792.535,
3221,48036.44,
3222,491984.24,
3223,64907.525,
3224,143802.69,
3225,143251.26833333334,
3226,110745.595,
3227,39097.76,
3228,24871.44,
3229,98241.175,
3230,66225.5,
3231,256218.0,
3232,91051.5,
3233,47495.78,
3234,26454.74,
3235,120235.025,
3236,125515.25,
3237,52359.76,
3238,65116.5,
3239,44764.0,
3240,151516.82666666666,
3241,88888.0,
3242,94005.825,
3243,65284.765,
3244,69217.1,
3245,86827.32,
3246,182878.025,
3247,171965.9,
3248,75682.465,
3249,149799.78,
3250,93401.76,
3251,142131.395,
3252,44287.015,
3253,41399.51,
3254,72083.785,
3255,108066.589,
3256,113003.5,
3257,69142.645,
3258,80284.77,
3259,66392.34,
3260,47342.11,
3261,68498.1,
3262,73847.965,
3263,133126.08,
3264,86567.16,
3265,110129.875,
3266,55921.125,
3267,81163.44,
3268,44620.38,
3269,32055.52,
3270,101843.435,
3271,61728.92,
3272,115907.165,
3273,31054.155,
3274,153353.78,
3275,20555.68,
3276,179858.42,
3277,310517.48,
3278,186057.9,
3279,46813.935,
3280,66949.875,
3281,38503.74,
3282,116075.35,
3283,48452.725,
3284,62380.08666666667,
3285,135185.0,
3286,151526.02,
3287,37737.655,
3288,153158.2,
3289,62363.76,
3290,137164.36214285714,
3291,12521.38,
3292,84070.0,
3293,101671.76,
3294,39853.41,
3295,818976.08,
3296,87285.53,
3297,39384.615,
3298,55321.81,
3299,49700.79312283549,
3300,53295.58,
3301,49169.0,
3302,159800.0,
3303,104972.815,
3304,108810.26,
3305,52710.2,
3306,87564.44,
3307,127305.845,
3308,34359.585,
3309,26567.12,
3310,121534.905,
3311,141823.14,
3312,51543.12,
3313,73554.595,
3314,95446.335,
3315,421101.52,
3317,39291.765,
3318,33848.93,
3319,98451.14,
3320,76154.0,
3321,70950.635,
3322,293084.28,
3323,218894.62,
3324,66225.14,
3325,22527.94,
3326,68350.875,
3327,110927.56,
3328,46190.58,
3329,96565.84,
3330,78753.02,
3331,73240.5711904762,
3332,36632.54,
3333,48800.0,
3334,142020.345,
3335,120266.525,
3336,13611.74,
3337,87868.92,
3338,259922.2,
3339,28902.552380952384,
3340,84852.39523809524,
3341,122973.0,
3342,216132.0,
3343,61273.38,
3345,134299.76,
3346,140414.435,
3347,41677.735,
3348,883801.52,
3349,143173.17,
3350,56313.8,
3352,40369.365,
3353,260666.1,
3354,72883.53,
3355,184174.0,
3356,74944.4,
3357,41894.66,
3358,206693.88,
3359,67003.88,
3360,135661.65,
3361,85858.84,
3362,22766.5,
3363,35536.75,
3364,198007.275,
3365,71182.36,
3366,91025.0,
3367,60617.88,
3368,84606.995,
3369,130676.82,
3370,55338.162333333334,
3371,130858.69,
3372,99961.02,
3373,298800.0,
3374,285656.78,
3375,61648.05,
3376,731041.68,
3377,63647.355,
3378,79444.03,
3379,71574.26,
3380,102990.12,
3381,236216.64,
3382,51801.72,
3383,317957.6233333333,
3384,243951.9,
3385,51733.039992063495,
3386,54893.52,
3387,46783.46787229437,
3388,44713.998,
3389,153526.83,
3390,86973.64,
3391,101636.985,
3392,56729.69,
3393,36345.495,
3394,47989.865,
3395,17867.1,
3396,75221.24,
3397,68101.36,
3398,63523.08,
3399,52466.995,
3400,73687.955,
3401,87543.575,
3402,135511.54,
3403,106094.88,
3404,128625.44,
3405,25945.38,
3406,25786.96,
3407,122637.58,
3408,75908.94,
3409,57345.7,
3410,93777.07,
3411,176277.51,
3412,39954.845,
3413,99688.72,
3414,48668.52,
3415,56414.5,
3416,704744.52,
3417,71515.755,
3418,188742.445,
3419,139311.76,
3420,39538.375384615385,
3421,177182.76,
3422,153239.16,
3423,157702.515,
3424,120350.03,
3425,113096.0,
3426,49372.45,
3427,74248.98,
3428,141839.96,
3429,116732.88,
3430,95788.0,
3431,63651.94,
3432,29248.345,
3433,81157.87,
3434,45351.72,
3435,92148.045,
3436,118195.86,
3437,119872.5,
3438,58659.955,
3439,145000.0,
3440,76724.96,
3441,116913.02,
3442,84347.94,
3443,36004.74,
3444,326653.995,
3445,86598.28285714285,
3446,54048.53,
3447,32874.39,
3448,43088.38,
3449,41299.6,
3450,57986.32,
3451,39950.0,
3452,148922.39,
3453,105340.76,
3454,162327.5,
3455,44918.775,
3456,32269.72,
3457,49422.18,
3458,131975.0,
3459,42965.04,
3460,130915.32,
3461,65007.0,
3462,83590.834,
3463,24277.5,
3464,46151.52,
3465,40521.1,
3466,72127.555,
3467,99529.92,
3468,55843.8,
3469,284653.585,
3470,79008.28,
3471,54404.355,
3472,184918.0,
3473,86128.755,
3474,30892.97,
3475,109888.0,
3476,87493.26,
3477,57261.0,
3478,162446.875,
3479,84955.92,
3480,93364.92329166665,
3481,199806.995,
3482,122890.02,
3483,80543.52,
3484,81683.66,
3485,75291.755,
3486,124299.68,
3487,52210.492999999995,
3488,32032.0,
3489,48150.91,
3490,49402.4,
3491,59449.45,
3492,24917.6,
3493,136674.38,
3494,71463.26,
3495,57717.95,
3496,41558.5,
3497,93574.0,
3498,85713.99,
3499,170707.32,
3500,37765.075,
3501,66548.88,
3502,86570.0,
3503,77184.165,
3504,318620.0,
3505,159979.96,
3506,165608.54,
3507,32406.55846153846,
3508,49337.84519871648,
3509,67010.135,
3510,111238.68,
3512,280714.895,
3513,384887.0,
3514,28444.34,
3515,40964.66,
3516,44477.78,
3517,114635.7,
3518,106095.44,
3519,32439.132842712846,
3520,38171.5,
3521,48478.075,
3522,22886.11,
3523,103145.82,
3524,85692.84,
3525,60648.76,
3526,933307.465,
3527,32046.155,
3528,136079.645,
3529,115864.98,
3530,30501.965,
3531,222151.78,
3532,110113.04,
3533,23348.33,
3534,43458.98,
3535,104733.72,
3536,86643.265,
3537,53952.36,
3538,32797.94,
3539,54200.49,
3540,60162.32,
3541,85391.48,
3542,113231.0,
3543,48731.275,
3544,114166.41,
3545,99119.73,
3546,35590.42,
3547,81924.0,
3548,59655.68,
3549,107706.54,
3550,235083.86,
3551,185709.5,
3552,38040.46,
3553,101649.63,
3554,98779.86,
3555,105153.72,
3556,344493.06,
3557,55968.63,
3558,49857.2,
3559,169293.745,
3560,68860.1,
3562,115495.6,
3563,67140.41,
3564,47352.4,
3565,147371.76,
3566,94196.72,
3567,29214.12,
3568,55597.185,
3569,146234.6,
3570,25990.955,
3571,44774.0,
3572,258800.0,
3573,377114.88,
3574,119924.54,
3575,31335.24,
3576,28940.255897435898,
3577,92307.86766666666,
3578,104417.41,
3579,87289.765,
3580,273168.345,
3581,53698.18,
3582,61334.255,
3583,225948.345,
3584,71017.56,
3585,68898.13,
3586,27032.535,
3587,78087.085,
3588,322316.73833333334,
3589,107821.82,
3590,43953.795,
3591,47778.5,
3592,46192.415,
3593,211255.82,
3594,84100.8819047619,
3595,244095.31,
3596,80510.24,
3597,79085.14409090909,
3598,39197.08,
3599,48360.22,
3600,114069.855,
3601,82184.285,
3602,63845.44,
3603,85531.05,
3604,90307.615,
3605,49958.015,
3606,124550.44,
3607,359524.36,
3608,46634.0,
3609,53260.376375,
3610,75146.89,
3611,92325.92,
3612,98312.505,
3613,17497.9,
3614,95522.51,
3615,80874.5,
3616,111641.0,
3617,85585.24,
3618,142183.535,
3619,56697.88,
3620,190964.32,
3621,76712.84,
3622,26607.04,
3623,47734.0,
3624,160605.015,
3625,94721.2,
3626,144898.24,
3627,75178.005,
3628,49435.0,
3629,61519.664242424245,
3630,27692.885,
3631,148952.87,
3632,106796.73,
3633,161795.88,
3634,52277.205,
3635,39335.98,
3636,150131.82,
3637,86586.475,
3638,60358.315,
3639,132324.64,
3640,112112.26,
3641,233218.16,
3642,34844.96,
3643,38472.19,
3644,48486.405,
3645,90155.46,
3646,54320.995,
3647,86540.18,
3648,160805.68666666665,
3649,189059.5,
3650,195335.0,
3651,71712.82,
3652,71057.66,
3653,51449.9,
3654,91946.075,
3655,60918.5,
3656,55137.23,
3657,43475.94,
3658,65678.09,
3659,134566.875,
3660,628000.0,
3661,81236.56,
3662,57971.72,
3663,115293.77,
3664,55884.445,
3665,55323.38,
3666,39738.44,
3667,64214.06666666666,
3668,887471.205,
3669,46783.685,
3670,202425.48,
3671,57746.6,
3672,68308.725,
3673,73435.44,
3674,72053.585,
3675,175800.0,
3676,86640.02,
3677,51421.78,
3678,41250.38,
3679,95867.96,
3680,43739.92,
3681,63900.08,
3682,42095.09,
3683,51295.57,
3684,87297.84,
3685,56272.41,
3686,87732.255,
3687,26654.5,
3688,36561.433333333334,
3689,80881.55,
3690,132233.0,
3692,93337.585,
3693,130893.85,
3694,119738.36,
3695,112234.755,
3696,150677.3,
3697,35508.07,
3698,61644.05,
3699,70541.705,
3700,43051.44,
3701,27024.0,
3702,344120.0,
3703,115768.985,
3704,79562.26,
3705,72429.0,
3706,119173.0,
3707,45479.32,
3708,89385.8,
3709,51800.0,
3711,56647.03333333333,
3712,132748.46,
3713,46871.485,
3714,47139.955,
3715,56678.5,
3716,229404.725,
3717,35542.875,
3718,142461.892,
3719,106646.365,
3720,36079.38,
3721,61822.385,
3722,85867.92,
3723,52632.66666666666,
3724,31344.72,
3725,37126.45,
3726,97010.97,
3727,38141.6,
3728,96722.995,
3729,67567.24,
3730,46599.525,
3731,54998.56,
3732,82318.115,
3733,20965.725,
3734,67250.66,
3735,34595.6,
3736,53322.92,
3737,52371.21,
3738,86438.935,
3739,62814.715,
3740,131473.29,
3741,352865.14,
3742,116670.22,
3743,38011.5,
3744,25856.86,
3745,49074.31,
3746,124378.505,
3747,19572.925,
3748,77676.69,
3749,195667.5,
3750,145220.94,
3751,61112.0,
3752,56771.34,
3753,135008.66,
3754,154094.16,
3755,292342.25,
3756,18322.185,
3757,117881.94,
3758,122775.0,
3759,114075.595,
3760,221053.86,
3761,61171.94,
3762,161751.68,
3763,222379.855,
3764,65501.775,
3765,61785.69,
3766,66349.225,
3767,80866.655,
3768,35505.88,
3769,91240.5,
3770,128635.16,
3771,160552.72,
3772,43317.245,
3773,260571.54,
3774,76056.53,
3776,62220.16,
3777,124905.3725,
3778,21254.12833333333,
3779,30172.66,
3780,547055.74,
3781,77999.665,
3782,29168.88,
3783,415852.825,
3784,27291.0,
3785,35326.3825,
3786,83041.935,
3787,57583.76,
3788,113835.28,
3789,82161.38,
3790,69716.88,
3791,81714.66,
3792,81920.38,
3793,49826.96,
3794,135582.17,
3795,119390.73,
3796,72654.975,
3797,79587.815,
3798,45164.92,
3799,89305.73,
3800,40356.565,
3801,52211.675,
3802,20128.42,
3803,64773.88,
3804,115411.035,
3805,100814.04,
3806,39468.72,
3807,140896.94,
3808,112109.14,
3809,14013.68,
3810,153987.38,
3811,87034.195,
3812,128701.44,
3813,83996.99,
3814,124769.32,
3815,187200.32,
3816,305749.9,
3817,89721.86,
3818,63338.5,
3819,102852.08,
3820,68225.2,
3821,118911.015,
3822,74764.3,
3823,41190.12,
3824,21688.17,
3825,143629.73,
3826,56899.76,
3827,61046.0,
3828,36331.073333333334,
3829,129531.66,
3830,89212.45,
3831,69950.96,
3832,234675.44,
3833,99862.51,
3834,24805.075,
3835,278376.3,
3836,102203.515,
3837,31882.2,
3838,216104.875,
3839,88699.31833333331,
3840,39506.33833333333,
3841,56678.72,
3842,132971.105,
3843,54191.395,
3844,27262.565,
3845,295171.675,
3846,75017.545,
3847,68800.0,
3848,40329.92,
3849,298510.775,
3850,60913.0,
3851,135791.48,
3852,119140.0,
3853,51019.44,
3854,67400.0,
3855,181249.98,
3856,113678.44,
3857,54294.71,
3858,104440.46,
3859,122963.0,
3860,159842.06,
3861,167661.44,
3862,99787.0,
3863,67953.825,
3864,91335.575,
3865,31224.5,
3866,1178740.0,
3867,56857.77,
3868,134685.65,
3869,137865.94,
3870,223533.58,
3871,108825.44,
3872,120059.905,
3873,23793.065,
3874,34234.3,
3875,46839.26,
3876,78949.18,
3877,109819.3,
3878,55472.48,
3879,72812.0,
3880,26848.26,
3881,69385.44,
3882,50118.81,
3883,20641.39,
3884,43777.66,
3885,65166.3,
3886,94322.705,
3887,89504.0,
3888,71483.98,
3889,45112.325,
3890,167591.6,
3891,65310.8,
3892,162422.935,
3893,35600.7,
3894,66512.5,
3895,73529.44,
3896,78006.5,
3897,481177.16,
3898,36551.08,
3899,112901.32,
3900,103399.87,
3901,73589.0,
3902,249165.42,
3903,115623.24,
3904,123980.3,
3905,150071.735,
3906,31250.9,
3907,67631.9,
3908,72097.94,
3909,23827.005,
3910,77921.13,
3911,106519.9,
3912,27233.0,
3913,28284.5,
3914,95873.275,
3915,75750.72,
3916,48333.565,
3917,98777.925,
3918,79642.835,
3919,147844.285,
3920,65615.31166666668,
3921,93909.96,
3922,136509.44,
3923,718156.68,
3924,88057.02,
3925,139479.54,
3926,26600.52,
3927,214479.31445845007,
3928,57201.175,
3929,136794.985,
3930,61961.505,
3931,61099.36,
3932,316789.4,
3933,59227.14,
3934,45751.21,
3935,137841.88,
3936,79054.915,
3937,51690.88,
3938,148404.0,
3939,60494.495,
3940,372176.315,
3941,130890.46,
3942,77094.66,
3943,53463.785,
3944,224693.76,
3945,550591.0,
3946,44652.385,
3947,79178.78,
3948,35413.97,
3949,109850.5,
3950,57664.61,
3951,46409.7,
3952,72092.765,
3953,71870.0,
3954,21750.68,
3955,27372.408560606058,
3956,43156.74,
3957,67378.45,
3959,116463.19,
3960,62618.175,
3961,75773.0,
3962,37122.475,
3963,281114.68,
3964,76999.2,
3966,140800.0,
3967,20423.66,
3968,59399.325,
3969,180366.72,
3970,103668.215,
3971,63325.145,
3972,30018.04,
3973,16431.45,
3974,21340.909285714286,
3975,456505.805,
3976,75109.0,
3977,111599.74,
3978,37937.16,
3979,113504.515,
3980,248162.91,
3981,53082.0,
3982,123523.85,
3983,26972.169166666667,
3984,37302.54,
3985,225118.305,
3986,184866.64,
3987,33058.68,
3988,42782.0,
3989,75559.7,
3990,89339.185,
3991,360235.98,
3992,176771.02,
3993,119926.77,
3994,145400.0,
3995,63238.84,
3996,103774.65,
3997,521138.555,
3998,65014.9,
3999,115438.15,
4000,58177.155,
4001,52968.92,
4002,75418.32,
4003,17622.86,
4004,56268.32,
4005,93904.02833333332,
4006,64250.015,
4007,117649.415,
4008,77265.77114285715,
4009,46757.345,
4010,67488.15,
4011,41252.55,
4012,41926.12,
4013,57779.145,
4014,76054.33902380953,
4015,67536.885,
4016,810610.66,
4017,82567.98,
4018,567279.8,
4019,68347.605,
4020,163350.0,
4021,27141.74,
4022,87213.54,
4023,72618.76,
4024,24290.64,
4025,99683.58,
4026,44315.94,
4027,115790.13,
4028,196241.87,
4029,197304.64,
4030,56766.93,
4031,64986.165,
4032,88969.985,
4033,71147.375,
4034,120096.295,
4035,131020.33,
4036,19984.01,
4037,53617.86,
4038,64668.76,
4039,41684.0,
4040,147461.76,
4041,51334.4,
4042,58757.14,
4043,57531.5,
4044,462930.72,
4045,65928.21,
4046,343453.64,
4047,89037.395,
4048,57999.81,
4049,50867.295,
4050,61820.575,
4051,69831.265,
4052,118609.12,
4053,217717.12,
4054,520608.88,
4055,13268.8,
4056,75321.24,
4057,66652.865,
4058,40620.44,
4059,111988.68,
4060,99576.985,
4061,96157.1,
4062,79371.36,
4063,47003.83,
4064,117544.64,
4065,40225.94,
4066,167454.22,
4067,53363.44,
4068,64248.94,
4069,30761.69,
4070,911978.5,
4071,142593.44,
4072,81024.675,
4073,47401.41,
4074,119078.225,
4075,35047.84,
4076,59494.565,
4077,86904.22,
4078,64558.52333333334,
4079,25581.59,
4080,140517.915,
4081,91377.715,
4082,83650.14,
4083,213354.575,
4084,36003.78,
4085,104963.54,
4086,24511.295,
4087,95669.7,
4088,593407.66,
4089,82982.62666666666,
4090,121480.075,
4091,30747.86,
4092,21991.32,
4093,69011.9,
4094,57997.0,
4095,43797.5,
4096,33177.44,
4097,343221.72,
4098,42043.39,
4099,73863.7,
4100,69473.33428571429,
4101,156804.185,
4102,449038.135,
4103,55045.585,
4104,109169.675,
4105,110124.605,
4106,101956.04,
4107,100910.12,
4108,52913.285,
4109,243588.515,
4110,87101.39,
4111,38800.315,
4112,28820.11,
4113,36937.7,
4114,114121.16,
4115,37727.565,
4116,134903.68,
4117,81442.875,
4118,36763.96,
4119,43703.7,
4120,67889.04,
4121,26112.0,
4122,41941.6,
4123,95800.0,
4124,20088.465,
4125,103352.07,
4126,73800.0,
4127,40567.245,
4128,86290.08285714286,
4129,733470.96,
4130,30977.23,
4131,203750.0,
4132,173762.945,
4133,66885.66,
4134,247340.08,
4135,122036.0,
4136,25577.115,
4137,31020.16,
4138,171678.965,
4139,63796.28,
4140,21637.0,
4141,46591.92,
4142,119712.71,
4143,93785.79,
4144,47499.28,
4145,62867.575,
4146,41173.545,
4147,85314.42,
4148,106564.08,
4149,43075.11,
4150,201937.15,
4151,78101.405,
4152,67312.665,
4153,65682.34,
4154,62612.02,
4155,244700.0,
4156,29551.6,
4157,73407.785,
4158,29410.6,
4159,51919.65,
4160,10857.795,
4161,83432.13,
4162,70819.6,
4163,69375.41166666667,
4164,52989.5,
4165,88959.535,
4166,40397.2,
4167,145012.84,
4168,27556.625,
4169,310643.06,
4170,137485.0,
4171,61451.795,
4172,62794.04,
4173,52505.03,
4174,88097.26,
4175,82796.14,
4176,113678.52,
4177,49097.72,
4178,118001.135,
4179,198453.04,
4180,31341.0,
4181,214312.6269187675,
4182,61378.95,
4183,75114.98,
4184,152987.485,
4185,419370.625,
4186,83066.495,
4187,255379.3875,
4188,53253.38,
4189,75751.175,
4190,276176.56,
4191,81382.455,
4192,143652.435,
4193,91972.76,
4194,543853.76,
4195,121703.56,
4196,64535.01,
4197,26947.6,
4198,110912.68,
4199,675342.72,
4200,103720.08,
4201,74876.5,
4202,120325.645,
4203,110584.085,
4204,60909.58,
4206,58800.0,
4207,200124.6,
4208,36836.695,
4209,46270.94,
4210,52292.605,
4211,1203917.72,
4212,78145.4,
4213,162377.455,
4214,49824.45,
4215,144851.405,
4216,241801.0,
4217,32275.86,
4218,45364.85,
4219,80156.0,
4220,151839.075,
4221,111730.93,
4222,42177.89,
4223,56480.72,
4224,77379.96,
4225,87652.14,
4226,92172.94,
4227,40994.57,
4228,73476.64,
4229,55657.605,
4230,111285.67,
4231,107742.44,
4232,36792.145,
4233,58699.325,
4234,297514.76,
4235,44230.625,
4236,41801.88,
4237,163716.885,
4238,249697.4,
4239,118384.42,
4240,87959.88,
4241,88461.38,
4242,40406.34,
4243,52453.38,
4244,32114.475,
4245,147834.24,
4246,36411.06,
4247,55826.2,
4248,46125.54,
4249,49994.5,
4250,146680.36,
4251,27002.16,
4252,154988.18,
4253,57604.805,
4254,49708.0,
4255,154262.555,
4256,379912.515,
4257,149898.875,
4258,61852.645,
4259,70373.86,
4260,47344.205,
4261,54544.64,
4262,89688.79,
4263,49860.46,
4264,53324.64,
4265,22142.16,
4266,75075.72,
4267,103343.225,
4268,194101.46,
4269,122685.0,
4270,142754.48,
4271,23353.14,
4272,31659.125,
4273,31076.065,
4274,80657.575,
4275,54333.985,
4276,130800.0,
4277,165399.96,
4278,87195.32,
4279,60198.88,
4280,13132.56,
4281,157464.675,
4282,79236.9315,
4283,54758.93,
4284,22009.08,
4285,14136.67,
4286,155296.08,
4287,131137.615,
4288,61531.315,
4289,81883.52,
4290,478443.82,
4291,52803.305,
4292,271934.7,
4293,32894.62,
4294,108959.875,
4295,45277.08,
4296,76169.34,
4297,125887.8,
4298,175240.445,
4299,27402.98,
4300,136534.94,
4301,150418.48,
4302,143660.17,
4303,131465.0,
4304,46706.695,
4305,55768.58,
4306,82527.58,
4307,79411.9,
4308,55692.885,
4309,60927.37166666667,
4310,343218.0,
4311,32147.565,
4312,77769.97,
4313,117092.6,
4314,71168.48,
4315,12599.5,
4316,32459.54,
4317,28094.56,
4318,30348.44,
4319,44009.128,
4320,46981.88,
4321,88073.54,
4322,52699.38,
4323,195810.51,
4324,85853.32,
4325,53088.76,
4326,50533.0,
4327,65102.89,
4328,82671.065,
4329,77718.375,
4330,106778.95,
4331,92977.58,
4332,142738.92,
4333,37163.885,
4334,60800.0,
4335,55669.24,
4336,134890.985,
4337,123276.0,
4338,188776.78,
4339,172864.005,
4340,43601.015,
4341,56672.76,
4342,110227.485,
4343,32873.3,
4344,34321.48,
4345,151681.69,
4346,130886.75,
4347,130542.415,
4348,140687.19,
4349,55988.0,
4350,53528.84,
4351,132800.0,
4352,68800.0,
4353,68570.0,
4354,91599.88,
4355,46178.44,
4356,38016.44,
4357,41800.0,
4358,40936.48,
4359,278157.33,
4360,19532.185,
4361,38502.04,
4362,114637.735,
4363,130800.0,
4364,42066.68,
4365,63790.0,
4366,80265.04,
4367,43477.845,
4368,354417.62,
4369,71422.26,
4370,52480.7,
4371,35195.27,
4372,130802.935,
4373,71364.7,
4374,29583.04,
4375,465773.86,
4376,17366.68,
4377,112360.52,
4378,54493.5,
4379,125727.94,
4380,85290.0,
4381,66174.34,
4382,53449.58,
4383,26264.9,
4384,142584.505,
4385,87215.66,
4386,48714.32,
4387,140805.44,
4388,64384.03,
4389,146656.0,
4390,84894.35833333332,
4391,51582.0,
4392,43224.0,
4393,29983.906666666666,
4394,789185.32,
4395,34951.7,
4396,218561.5126330532,
4397,74843.87,
4398,25323.58,
4399,50316.88,
4400,92702.62,
4401,111323.07,
4402,65135.0,
4403,95029.175,
4404,38998.08285714286,
4405,55227.04,
4406,76687.86,
4407,96464.195,
4408,55123.16,
4409,53311.27,
4410,73800.0,
4411,117857.335,
4412,29800.0,
4413,1345145.64,
4414,93614.2,
4415,62093.2,
4416,38297.14,
4417,50414.5,
4418,73595.84,
4419,75358.56,
4420,23853.7,
4421,394193.52,
4422,36059.9,
4423,35202.67,
4424,53989.584726190486,
4425,88636.81916666665,
4426,397240.24,
4427,61665.5,
4428,43819.98,
4429,61724.48,
4430,66410.82,
4431,85771.08,
4432,71559.34,
4433,27846.02,
4434,300351.12,
4435,57334.095,
4436,74183.33,
4437,33136.485,
4438,85558.02,
4439,177166.3,
4440,140762.12,
4442,87380.32,
4443,152109.14,
4444,36293.59,
4445,514844.58,
4446,74905.545,
4447,34800.0,
4448,63214.3,
4449,212907.32,
4450,47828.0,
4451,47948.22,
4452,72819.6,
4453,92715.805,
4454,96707.68,
4455,1170114.44,
4456,57476.345,
4457,61122.18,
4458,29338.51,
4459,42384.63,
4460,23000.25,
4461,33860.52,
4462,44050.95,
4463,290888.0,
4464,41468.83,
4465,52406.925,
4466,50569.48,
4467,45855.805,
4468,53000.0,
4469,88279.165,
4470,180535.47,
4471,78791.58,
4472,68627.105,
4473,151440.86,
4474,136373.28,
4475,351953.76,
4476,82032.66,
4477,57653.0,
4478,87738.725,
4479,45429.29,
4480,39466.28,
4481,70254.614,
4482,613250.08,
4483,41790.16346153846,
4484,16374.19,
4485,437745.32,
4486,37373.995,
4487,65056.78,
4488,66995.0,
4489,807410.32,
4490,170374.94,
4491,51222.41,
4492,155727.45,
4493,90689.93,
4494,86296.34,
4495,48657.92,
4496,68804.955,
4497,65333.78,
4498,166174.52,
4499,50812.75,
4500,78136.34,
4501,56131.805,
4502,87401.14,
4503,125678.425,
4504,173071.02,
4505,73243.26,
4506,104338.52,
4507,35643.445,
4508,65809.2,
4509,84816.2625,
4510,113845.0,
4511,127713.4,
4512,37202.5,
4513,55682.36,
4514,134113.14,
4516,55049.28,
4517,101678.98,
4518,52204.5,
4519,36128.04,
4520,139773.475,
4521,42936.71,
4522,18256.835,
4523,53239.71,
4524,65258.605,
4525,74525.78,
4526,133520.81,
4527,128112.075,
4528,216498.655,
4529,81932.5,
4530,107448.98,
4531,408860.2,
4532,81321.18,
4533,81024.0,
4534,68898.28,
4535,45328.5,
4536,85899.88,
4537,47489.46,
4538,55694.08,
4539,36845.76,
4540,113472.325,
4541,44145.44,
4542,27322.7,
4543,68755.76,
4544,62926.5,
4545,42680.525,
4546,65464.4,
4547,64725.86,
4548,90239.575,
4549,295610.385,
4550,51819.99360062161,
4551,74510.6,
4552,19938.29,
4553,32477.640714285713,
4554,58115.095,
4555,89469.98,
4556,104919.76,
4557,113700.965,
4558,34060.28,
4559,120199.225,
4560,223996.025,
4561,25707.0,
4562,70023.08,
4563,81316.46,
4564,25716.5,
4565,125051.575,
4566,38694.04,
4567,112355.41,
4568,163358.5,
4569,78830.74,
4570,138938.645,
4571,30939.625,
4572,176004.57,
4573,98657.48,
4574,55368.74166666666,
4575,89684.83,
4576,73883.5,
4577,63090.08,
4578,145291.88,
4579,48066.34,
4580,92093.14,
4581,38815.06,
4582,45075.815,
4583,126589.7,
4584,73105.76,
4585,86800.0,
4586,38174.855,
4587,116609.9,
4588,20153.82,
4589,119999.05,
4590,76227.96071428571,
4591,33581.565,
4592,38832.21,
4593,61214.94,
4594,87348.74,
4595,152373.04,
4596,27474.245,
4597,33604.44,
4598,33829.5,
4599,253940.33,
4600,109572.14,
4601,199573.94,
4602,95276.32,
4603,57735.78632323232,
4604,69928.245,
4605,242876.08,
4606,60493.085,
4607,31674.595,
4608,60091.4,
4609,128888.0,
4610,56013.475999999995,
4611,55532.84,
4612,119723.38,
4613,73343.44,
4614,41550.5,
4615,76181.68,
4616,51321.67,
4617,36847.315,
4618,184296.56,
4619,92293.505,
4620,86411.82579166666,
4621,52356.38749601276,
4622,83521.0,
4623,117466.13,
4624,69644.3,
4625,53315.24600000001,
4626,90386.455,
4627,144745.11,
4628,105281.995,
4629,32966.685,
4630,62462.29,
4631,73357.3,
4632,80064.415,
4633,68208.0,
4634,71196.27,
4635,75206.47,
4636,34923.03853174604,
4637,30951.49666666667,
4638,53781.68,
4639,122363.5,
4640,50190.925,
4641,44852.88,
4642,27333.17,
4643,63227.58,
4645,22634.635,
4646,80094.76,
4647,205255.53,
4648,56923.02,
4649,199766.42666666667,
4650,61844.72,
4651,224666.28,
4652,116159.38,
4653,73297.54,
4654,19422.7,
4655,63973.09,
4656,45873.96,
4657,22521.04,
4658,108705.46,
4659,170541.4,
4660,84231.0,
4661,39685.61606091058,
4662,85280.575,
4663,172898.195,
4664,154153.92,
4665,49399.14,
4666,34145.85821428571,
4667,131986.34,
4668,173783.64,
4669,68862.885,
4670,78789.62,
4671,565510.0,
4672,280922.0,
4673,41680.58,
4674,29447.305,
4675,75997.755,
4676,43838.44,
4677,71102.5,
4678,65932.42,
4679,84511.095,
4680,122497.75,
4681,96203.44,
4682,51426.06,
4683,100912.025,
4684,929839.875,
4685,24251.76,
4686,29053.08,
4687,52914.31,
4688,64041.65777777778,
4689,142784.765,
4690,150081.415,
4691,57790.0,
4692,68147.92,
4693,106633.64,
4694,226171.4,
4695,43367.52,
4696,78776.88,
4697,164361.32,
4698,101595.315,
4699,80320.85,
4700,44060.5,
4701,76201.61,
4702,55027.57575757576,
4703,128329.855,
4704,66225.26,
4705,81358.0,
4706,162255.415,
4707,145630.38,
4708,73231.585,
4709,34388.60747196663,
4710,233480.15,
4711,86388.33,
4712,40414.575,
4713,129921.5,
4715,117173.89,
4716,25335.025,
4717,142746.24,
4718,93069.28,
4719,97398.62,
4720,39429.86,
4721,147897.305,
4722,22039.815,
4723,34709.12,
4724,97559.075,
4725,88167.0,
4726,85650.99,
4727,71490.50928571429,
4728,67213.7,
4729,89466.21,
4730,26271.0,
4731,87108.36,
4732,233670.14,
4733,27513.28,
4734,129948.675,
4735,103637.0,
4736,33539.68,
4737,23296.48,
4738,1004879.52,
4739,63815.22,
4740,115634.92,
4741,299366.24,
4742,73545.555,
4743,38369.78,
4744,187939.4,
4745,106617.4,
4746,68313.06,
4747,55880.92,
4748,43913.55,
4749,40495.78333333333,
