Id,Predicted,Error,GT
4326,56839.09375,3571.2337499999994,53267.86
4327,65401.21875,1869.7912499999948,67271.01
4328,76784.0390625,1188.0409375000017,77972.08
4332,140198.484375,4640.565624999988,144839.05
4333,37603.80078125,4580.030781250003,33023.77
4334,124341.1953125,4173.765312500007,120167.43
4335,58136.75390625,2837.3960937500015,60974.15
4336,131648.515625,1437.1743750000023,133085.69
4337,119573.953125,2181.4068750000006,121755.36
4338,193570.703125,9866.016875000001,203436.72
4339,176408.265625,4750.434375000012,181158.7
4341,61832.8046875,1144.0353124999965,62976.84
4342,109737.0625,2487.6775000000052,112224.74
4345,153839.828125,5794.888124999998,148044.94
4346,135739.375,9521.825000000012,145261.2
4350,58911.65234375,1087.2123437499977,57824.44
4351,143627.515625,2185.2843749999884,145812.8
4352,67020.875,1173.3450000000012,65847.53
4353,66013.8828125,4381.582812499997,61632.3
4355,33222.828125,6971.631874999999,40194.46
4356,37048.15234375,1200.9876562499994,38249.14
4357,58854.54296875,8721.677031250001,67576.22
4359,234768.796875,5238.123125000013,240006.92
4361,40744.046875,1432.1868749999994,39311.86
4362,109240.28125,8271.901249999995,100968.38
4364,42462.25390625,1192.446093749997,43654.7
4365,70037.5234375,1008.4834375000064,69029.04
4368,354385.8125,9446.4375,363832.25
4372,129246.1875,4668.697499999995,124577.49
4373,77977.640625,3652.6306250000052,74325.01
4375,501535.9375,77958.8125,579494.75
4377,118808.0390625,2321.009062500001,116487.03
4380,113543.5078125,1225.9178125000035,112317.59
4382,50632.19140625,1804.30859375,52436.5
4383,22347.681640625,1065.0816406250015,21282.6
4385,87190.765625,1852.8556249999965,85337.91
4388,62929.61328125,1986.7567187500026,64916.37
4391,51159.33984375,2499.309843750001,48660.03
4393,30179.419921875,1478.9000781249997,31658.32
4394,800298.5625,57378.002499999944,742920.56
4395,38870.51171875,6240.01171875,32630.5
4396,221869.125,4527.4649999999965,217341.66
4398,22523.75390625,1186.0639062500013,21337.69
4401,154016.046875,2474.063124999986,156490.11
4402,59158.73828125,4572.758281249997,54585.98
4404,39848.625,1214.7050000000017,38633.92
4405,68969.546875,3559.8331250000047,72529.38
4407,77520.421875,4310.068125000005,81830.49
4409,52642.5859375,1993.2059375000026,50649.38
4410,65117.8515625,29591.3915625,35526.46
4411,122181.15625,3726.2362500000017,118454.92
4412,30892.03125,3174.161250000001,27717.87
4413,1515783.25,116757.3500000001,1632540.6
4414,90098.5625,1575.6575000000012,91674.22
4415,61303.19921875,1163.2007812500015,62466.4
4416,36239.671875,1394.5181250000023,37634.19
4417,9798.001953125,5383.641953125,4414.36
4419,64241.88671875,3670.5032812499994,67912.39
4421,394027.90625,14262.123750000028,408290.03
4423,37571.0546875,2389.145312499997,39960.2
4425,88701.59375,3108.1337499999936,85593.46
4426,401693.46875,6085.868750000023,395607.6
4427,59724.81640625,1500.116406250003,58224.7
4428,40033.48046875,2343.3295312499977,42376.81
4430,90784.671875,17307.291874999995,73477.38
4432,74813.6015625,4428.841562500005,70384.76
4433,20352.9140625,1612.5740624999999,18740.34
4435,58734.03515625,2012.835156250003,56721.2
4436,66409.5,4047.699999999997,70457.2
4437,32757.0234375,1750.5534374999988,31006.47
4439,197566.203125,13719.823124999995,183846.38
4441,63082.92578125,10462.505781250002,52620.42
4442,92351.703125,10696.163125000006,81655.54
4443,154920.765625,6495.575624999998,148425.19
4444,32716.466796875,2966.8967968750003,29749.57
4445,470641.65625,17994.056250000023,452647.6
4446,55556.0078125,3025.4321875000023,58581.44
4447,28358.44140625,2925.71859375,31284.16
4448,59704.06640625,4445.2735937499965,64149.34
4449,210203.453125,2086.3468749999884,212289.8
4451,51596.1171875,1682.1328125,53278.25
4452,67512.53125,1050.331250000003,66462.2
4453,85082.296875,3570.776874999996,81511.52
4455,1136973.0,145486.8999999999,1282459.9
4457,61414.80078125,3426.2007812500015,57988.6
4459,31302.14453125,9950.03546875,41252.18
4462,34450.98828125,3374.518281249999,31076.47
4463,279071.25,16856.130000000005,262215.12
4464,36856.609375,2155.5306249999994,39012.14
4465,53437.1484375,1218.9915624999994,54656.14
4466,51407.37890625,3359.2010937500017,54766.58
4468,49559.30859375,7474.37140625,57033.68
4469,88924.5390625,1983.6209375000035,90908.16
4470,180703.625,3740.5650000000023,176963.06
4471,77244.9375,1850.4425000000047,79095.38
4474,132024.34375,5936.223750000005,126088.12
4475,391771.53125,19665.83124999999,372105.7
4476,83947.5,3219.020000000004,80728.48
4477,67278.5625,1559.8224999999948,65718.74
4479,48075.7734375,1625.8634374999965,46449.91
4480,39618.3046875,3045.1446874999965,36573.16
4481,67019.6875,2325.412500000006,69345.1
4482,609574.625,30289.564999999944,579285.06
4483,56728.90625,14450.096250000002,42278.81
4484,23569.62890625,3753.6989062499997,19815.93
4485,495133.5,1489.75,496623.25
4487,50283.78125,1248.4987499999988,51532.28
4488,68064.328125,2181.928125000006,65882.4
4489,801489.375,47433.375,754056.0
4490,173348.0,3871.0599999999977,169476.94
4491,51483.6796875,4219.5003125,55703.18
4492,156078.4375,1346.672499999986,157425.11
4493,86741.4296875,1424.409687499996,85317.02
4495,49854.37890625,1653.9910937500026,51508.37
4496,64497.37109375,1844.4410937499997,62652.93
4498,170603.125,1182.6849999999977,169420.44
4499,51040.2265625,1015.7765625000029,50024.45
4500,78876.7109375,1022.859062500007,79899.57
4501,56934.15234375,1616.3723437500012,55317.78
4502,88481.375,2901.3650000000052,85580.01
4504,180670.5,4046.2000000000116,176624.3
4505,73147.0234375,2085.4834375000064,71061.54
4508,70136.6796875,5603.719687500001,64532.96
4510,118778.328125,1033.5181250000023,117744.81
4511,87481.5078125,9618.657812499994,77862.85
4512,36020.51953125,1105.8504687500026,37126.37
4513,55228.4140625,2266.6459374999977,57495.06
4514,153520.734375,2034.8856249999953,155555.62
4515,134977.4375,2425.017499999987,132552.42
4516,51422.5,1058.3399999999965,50364.16
4519,36581.015625,2110.3556249999965,34470.66
4520,141602.625,2799.795000000013,144402.42
4521,41667.671875,2724.2818750000006,38943.39
4522,15256.7939453125,2377.6139453124997,12879.18
4524,64170.79296875,1299.1070312500015,65469.9
4525,74481.2734375,2401.506562499999,76882.78
4527,123251.546875,3697.5331250000017,126949.08
4528,225808.890625,6235.889374999999,232044.78
4529,81481.953125,3338.2068750000035,84820.16
4530,102861.21875,3099.2987500000017,99761.92
4531,428962.875,9699.844999999972,419263.03
4532,81934.53125,1501.5287499999977,83436.06
4534,68553.8359375,1903.4859374999942,66650.35
4535,22572.326171875,3069.3961718749997,19502.93
4538,67516.1640625,19212.8340625,48303.33
4543,59371.60546875,20740.334531250002,80111.94
4544,62524.85546875,3751.6654687499977,58773.19
4545,42203.7890625,3259.5390625,38944.25
4546,65269.73046875,2833.3504687500026,62436.38
4547,65040.625,2036.6849999999977,63003.94
4548,106904.8828125,4446.907187499994,111351.79
4549,299574.03125,11009.28125,288564.75
4550,49179.85546875,1696.4245312499988,50876.28
4551,74030.9453125,1379.625312499993,72651.32
4554,37853.30859375,3741.5514062500006,41594.86
4556,70051.6015625,9195.958437499998,79247.56
4557,113415.390625,3837.090624999997,109578.3
4558,35440.33203125,1837.617968749997,37277.95
4559,72359.28125,2769.6412500000006,69589.64
4560,237436.875,12885.434999999998,224551.44
4561,24364.490234375,3646.1402343750015,20718.35
4563,68499.796875,3305.506874999999,65194.29
4564,28661.3046875,2469.075312500001,31130.38
4566,35941.4609375,1802.9409375000032,34138.52
4567,114832.578125,9042.098125000004,105790.48
4568,166071.078125,8900.578125,157170.5
4570,136296.09375,1335.4562499999884,137631.55
4571,26141.66015625,2636.2401562500017,23505.42
4572,139966.765625,11692.374375000014,151659.14
4573,110032.9765625,5110.266562499994,104922.71
4575,99661.1875,2421.8574999999983,97239.33
4576,68167.9375,2032.3524999999936,70200.29
4578,150644.90625,4279.423749999987,154924.33
4579,49663.61328125,1457.1732812499977,48206.44
4580,87639.828125,6061.541874999995,93701.37
4582,43383.76171875,1540.6182812499974,44924.38
4583,131641.09375,1074.0837500000052,130567.01
4584,73586.6484375,2797.1584374999948,70789.49
4587,113741.6953125,4326.874687500007,118068.57
4588,30297.71875,1543.348750000001,28754.37
4589,131552.625,2843.1849999999977,134395.81
4590,77801.5859375,1133.3359375,76668.25
4591,35907.96875,3063.008750000001,32844.96
4592,44846.93359375,2592.453593749997,42254.48
4593,49123.33984375,9097.279843750002,40026.06
4594,63074.80078125,2511.2392187499936,65586.04
4596,36176.4453125,19719.2753125,16457.17
4597,36792.77734375,2717.492656249997,39510.27
4599,262528.375,2247.655000000028,264776.03
4600,111288.09375,1354.8762500000012,112642.97
4604,72309.84375,6518.796249999999,78828.64
4605,245452.5,2599.2300000000105,248051.73
4606,57547.921875,3303.618125000001,60851.54
4607,28117.31640625,1397.43359375,29514.75
4608,79148.875,5559.815000000002,73589.06
4610,55744.05859375,1449.2514062499977,57193.31
4613,76279.8984375,1328.0484374999942,74951.85
4615,89901.09375,2865.176250000004,92766.27
4616,55192.1484375,2567.7384374999965,52624.41
4617,56097.19140625,4300.688593749997,60397.88
4618,187034.0,5210.809999999998,181823.19
4619,85684.53125,6505.438750000001,92189.97
4620,84372.375,1465.9149999999936,85838.29
4622,92680.0703125,6465.620312500003,86214.45
4624,58220.31640625,1480.5964062499988,56739.72
4626,63219.34375,3918.0137499999983,59301.33
4627,129230.7578125,12200.26218749999,141431.02
4628,115659.8359375,1327.0559375000012,114332.78
4630,62549.171875,2230.6118750000023,60318.56
4633,88253.2578125,2361.0178124999948,85892.24
4634,71577.1015625,1265.6115624999948,70311.49
4638,63318.2265625,3848.293437500004,67166.52
4639,123675.1015625,2455.0384374999994,126130.14
4640,31580.162109375,12255.822109375,19324.34
4641,44180.5234375,1042.3065625000017,45222.83
4643,63031.7265625,2397.206562500003,60634.52
4644,104069.421875,3653.221875000003,100416.2
4645,21758.67578125,1692.9642187499994,23451.64
4646,80465.265625,1511.434374999997,81976.7
4647,212500.234375,17486.43437500001,195013.8
4649,204890.578125,4450.641875000001,209341.22
4651,229522.265625,8841.105624999997,220681.16
4653,75802.6953125,3392.215312500004,72410.48
4655,63131.875,5277.555,57854.32
4657,24270.326171875,1034.5238281249985,25304.85
4659,152935.0,41541.48000000001,194476.48
4661,39006.640625,2648.1993749999965,41654.84
4662,85705.84375,2332.5162500000006,88038.36
4663,171910.078125,4282.5581250000105,167627.52
4664,144703.8125,2408.5675000000047,147112.38
4665,41943.94140625,3035.651406249999,38908.29
4667,124690.2109375,3107.4009375000023,121582.81
4668,159833.109375,7736.719374999986,152096.39
4671,467250.4375,30890.8125,498141.25
4672,334895.96875,32305.591249999998,367201.56
4673,41708.265625,1519.8143750000017,43228.08
4677,68932.7734375,1371.5634374999936,67561.21
4678,66414.546875,2237.9931249999936,68652.54
4679,83856.4765625,1987.496562500004,81868.98
4680,113204.1796875,1999.2003125000047,115203.38
4681,104872.2265625,4746.166562500002,100126.06
4682,59015.734375,1206.5543749999997,57809.18
4683,87951.890625,1189.0506250000035,86762.84
4684,891276.375,19285.224999999977,910561.6
4687,59070.13671875,1570.9467187499977,57499.19
4690,145652.359375,9037.969374999986,136614.39
4691,54529.41015625,3367.8401562500003,51161.57
4692,68615.09375,2017.2337499999994,66597.86
4694,202284.5625,6476.4175000000105,208760.98
4696,120063.90625,1918.0537500000064,121981.96
4697,163161.046875,3001.9868750000023,160159.06
4698,119273.6015625,8126.908437499995,127400.51
4699,82895.1640625,2096.9959375000035,84992.16
4700,43314.4453125,2916.145312499997,40398.3
4701,80400.3984375,1484.1784374999988,78916.22
4702,55153.26953125,1061.0404687499977,56214.31
4703,128910.6171875,3718.3671875,125192.25
4704,64496.09375,1148.7537500000035,63347.34
4705,84645.9921875,4679.927812499998,89325.92
4706,161790.3125,3508.342499999999,158281.97
4707,161524.609375,5646.439374999987,155878.17
4710,240299.296875,3489.7531249999884,243789.05
4713,125776.8515625,2628.628437499996,128405.48
4714,107184.734375,37900.735625,145085.47
4715,109030.984375,4400.525624999995,113431.51
4717,147758.125,4628.934999999998,143129.19
4718,94430.0234375,2570.093437500007,91859.93
4719,96603.4140625,7192.295937500006,103795.71
4724,98852.8125,1957.542499999996,96895.27
4725,87039.59375,1677.726250000007,88717.32
4726,84299.59375,5860.326249999998,90159.92
4728,69336.703125,7508.763124999998,61827.94
4729,79835.8046875,7823.165312500001,87658.97
4730,60696.484375,6881.765625,67578.25
4731,88092.8671875,4787.677187499998,83305.19
4732,263621.9375,9574.277499999997,254047.66
4734,132357.6875,3668.1275000000023,128689.56
4736,40648.92578125,2052.3457812499983,38596.58
4737,20024.28515625,1683.5148437499993,21707.8
4738,1106039.5,47975.10000000009,1154014.6
4739,63503.1875,2606.0175000000017,60897.17
4740,112892.5078125,3278.607812500006,109613.9
4741,296746.40625,3900.7937500000116,300647.2
4742,66048.5,2692.25,68740.75
4744,189968.421875,7294.1918749999895,182674.23
4745,104393.2421875,4622.172187499993,99771.07
4746,50151.109375,4033.1993749999965,46117.91
4749,39338.703125,1809.3631250000035,37529.34
4750,223334.90625,16226.493749999994,239561.4
4753,66469.2265625,4079.803437499999,70549.03
4754,60099.5625,6433.2425,53666.32
4756,106100.078125,2119.6618750000052,108219.74
4757,24541.478515625,2497.2514843749996,27038.73
4758,68548.8359375,1329.3040624999994,69878.14
4759,807408.9375,54625.33750000002,752783.6
4760,401627.09375,8842.533750000002,392784.56
4761,84233.65625,1443.6737500000017,85677.33
4767,153564.703125,2216.326874999999,155781.03
4768,68841.203125,2488.0631250000006,66353.14
4769,17471.978515625,3397.598515625001,14074.38
4770,228301.25,1489.7699999999895,229791.02
4771,108830.96875,3875.368749999994,104955.6
4772,15757.72265625,5243.607343750002,21001.33
4774,435722.21875,1134.9187500000116,434587.3
4776,66453.265625,1185.4856250000012,65267.78
4778,86025.3984375,4616.598437499997,81408.8
4780,235190.3125,1868.7124999999942,233321.6
4782,310601.78125,241113.61875000002,551715.4
4783,49562.34375,1278.7362500000017,50841.08
4784,242843.203125,8220.47312499999,234622.73
4785,102572.8203125,4488.670312500006,98084.15
4786,84655.75,1107.8300000000017,83547.92
4787,45933.66015625,1941.9198437500017,47875.58
4789,35047.9375,5455.862500000003,40503.8
4790,61317.01171875,3591.1917187500003,57725.82
4791,75442.046875,1048.6268750000017,74393.42
4793,124310.0390625,5257.980937500004,129568.02
4794,94847.9375,35357.9275,59490.01
4797,53541.12109375,3706.111093749998,49835.01
4800,53773.078125,69533.761875,123306.84
4803,93191.2734375,3047.8065625000017,96239.08
4804,42702.40625,1917.3637499999968,44619.77
4806,69088.7109375,1595.7990624999948,70684.51
4807,142975.6875,1345.0325000000012,144320.72
4808,112069.5078125,1032.5978124999965,111036.91
4810,11078.1533203125,4884.4966796875,15962.65
4811,27172.64453125,1083.5354687500003,28256.18
4812,354687.5,18869.75,335817.75
4813,82690.140625,1408.2693750000035,84098.41
4814,92291.8125,2653.8475000000035,94945.66
4815,23287.220703125,2309.9807031249984,20977.24
4816,42499.8828125,7716.2171874999985,50216.1
4817,114014.75,4071.449999999997,109943.3
4818,157953.640625,1159.280625000014,156794.36
4819,69542.5625,1829.492499999993,67713.07
4821,77932.6640625,1633.355937500004,79566.02
4823,96975.546875,1323.1131250000035,98298.66
4824,81952.6484375,1776.7484375000058,80175.9
4826,47655.98828125,1087.5982812500006,46568.39
4827,43246.359375,12348.349375000002,30898.01
4828,48132.9921875,1368.0678124999977,49501.06
4829,110654.765625,3356.1356249999953,107298.63
4830,160714.578125,10396.078125,150318.5
4832,43807.33203125,39253.317968749994,83060.65
4833,31720.599609375,1502.4403906250009,33223.04
4834,56965.58984375,1442.7498437500035,55522.84
4835,37396.01171875,2540.1182812499974,39936.13
4836,15513.462890625,2284.2371093750007,17797.7
4837,110718.453125,13704.886874999997,124423.34
4839,133645.1875,12128.3125,145773.5
4840,742826.875,59692.564999999944,802519.44
4841,73862.7578125,5216.577812500007,68646.18
4843,67757.671875,8768.538125000006,76526.21
4844,210579.78125,10943.44875000001,221523.23
4845,38656.9609375,1774.6590625000026,40431.62
4846,230449.671875,14905.428125000006,245355.1
4848,26068.232421875,1710.102421874999,24358.13
4852,56806.53515625,14980.875156249997,41825.66
4854,40918.84375,1902.5337500000023,39016.31
4855,49417.5078125,1674.6078124999985,47742.9
4856,178644.703125,4817.396875000006,183462.1
4857,62126.625,3601.9850000000006,58524.64
4861,23631.974609375,1219.8046093750017,22412.17
4863,125351.890625,3304.190625000003,122047.7
4864,66561.9453125,1037.4046875000058,67599.35
4865,90974.6171875,1912.562812499993,92887.18
4868,70760.90625,1468.386249999996,69292.52
4869,141767.515625,6267.3243749999965,148034.84
4870,66733.5390625,4820.619062500002,61912.92
4871,152782.34375,5759.393749999988,147022.95
4872,42029.96875,1820.1812500000015,43850.15
4873,59969.28125,1014.1987500000032,60983.48
4876,52540.3046875,2029.564687500002,50510.74
4877,37400.16015625,1097.5601562500015,36302.6
4878,36022.1015625,1767.2984375000015,37789.4
4880,73514.1328125,1045.2728124999994,72468.86
4882,431001.1875,5760.067500000005,425241.12
4884,185078.25,3687.8099999999977,181390.44
4885,247165.171875,6911.731874999998,240253.44
4886,58751.328125,1416.8481249999968,57334.48
4887,58018.9140625,1196.2759375000023,59215.19
4888,756636.75,58807.34999999998,697829.4
4890,78081.34375,11616.006250000006,89697.35
4892,48590.98828125,2050.1217187500006,50641.11
4894,62351.453125,1113.1968750000015,63464.65
4895,47794.37109375,3005.7789062500015,50800.15
4896,15362.1513671875,4298.558632812499,19660.71
4897,72871.84375,4379.396250000005,77251.24
4898,76219.1171875,3908.2571874999994,72310.86
4900,57084.61328125,2428.2467187500006,59512.86
4901,138318.6875,2188.6925000000047,140507.38
4902,145896.171875,13381.621875000012,132514.55
4903,54644.69140625,3173.788593750003,57818.48
4904,38587.76171875,1175.8782812499994,39763.64
4906,25304.138671875,3086.1613281249993,28390.3
4907,59211.19921875,2147.7407812500023,61358.94
4908,34456.9375,1047.9574999999968,33408.98
4909,60815.97265625,3253.547343749997,64069.52
4910,101199.859375,2873.2306249999965,104073.09
4911,155013.296875,10434.966875000013,144578.33
4912,128577.6328125,1959.152812500004,126618.48
4913,52136.84375,3932.5562500000015,56069.4
4914,106485.5859375,20253.565937499996,86232.02
4916,219785.015625,57778.604374999995,277563.62
4917,70864.3203125,2698.0603125000052,68166.26
4919,425405.96875,13849.348750000005,411556.62
4920,162802.96875,3290.8412499999977,166093.81
4922,160822.5625,1873.2374999999884,162695.8
4924,18607.83203125,1229.0579687499994,19836.89
4925,100960.1171875,1591.152812500004,102551.27
4926,47308.46875,1810.0787500000006,45498.39
4928,84605.1015625,4360.071562500001,80245.03
4929,23931.353515625,8490.283515625,15441.07
4930,8514.7373046875,5323.5726953124995,13838.31
4931,156978.8125,5317.487499999988,162296.3
4932,85032.46875,44583.92875,40448.54
4934,52892.10546875,2807.4545312499977,55699.56
4935,64191.1953125,3236.495312500003,60954.7
4936,180272.6875,2269.1275000000023,178003.56
4937,105450.8203125,7805.539687500001,113256.36
4938,44358.56640625,1502.173593749998,45860.74
4939,146890.625,1636.1449999999895,145254.48
4940,136210.21875,3588.361249999987,139798.58
4941,168912.359375,6574.609375,162337.75
4942,90087.8046875,2169.125312499993,92256.93
4943,8917.541015625,2279.3610156249997,6638.18
4945,470236.78125,5541.318749999977,475778.1
4947,165583.28125,6545.081249999988,159038.2
4949,214681.125,6306.684999999998,220987.81
4951,95956.9140625,1367.3459374999948,97324.26
4952,126705.78125,13686.081250000003,113019.7
4953,32999.6015625,3164.358437499999,36163.96
4954,539765.25,35193.65000000002,574958.9
4955,317547.9375,15437.4375,302110.5
4956,157322.921875,3678.7681250000023,161001.69
4957,41375.51953125,3240.279531250002,38135.24
4958,159859.640625,1412.0193750000035,161271.66
4960,49031.99609375,1241.4239062499983,50273.42
4961,9026.3671875,2646.9971875,6379.37
4962,42980.41015625,2330.870156249999,40649.54
4963,67043.296875,1462.003125000003,68505.3
4964,93878.34375,1486.1862499999988,95364.53
4965,102795.7890625,9264.359062500007,93531.43
4966,147755.0,1949.0499999999884,145805.95
4967,90969.7578125,36555.3178125,54414.44
4968,31660.68359375,1080.8464062499988,32741.53
4969,66989.65625,1128.5762499999983,65861.08
4970,120687.015625,1562.445624999993,119124.57
4971,72136.1484375,1248.5384374999994,70887.61
4972,162299.765625,2993.545624999999,159306.22
4974,113151.1875,2587.0525000000052,115738.24
4975,62728.8046875,43466.925312499996,106195.73
4977,58503.953125,7952.146875000006,66456.1
4978,56032.91015625,1642.7501562499965,54390.16
4979,40663.859375,2976.2793749999983,37687.58
4981,77283.265625,6477.415624999994,70805.85
4983,88204.6640625,2925.7559374999983,91130.42
4984,252683.59375,5486.453749999986,247197.14
4985,111731.453125,2822.3231249999953,108909.13
4987,92403.828125,2336.628125000003,90067.2
4988,98739.71875,4428.578750000001,94311.14
4990,18575.0546875,9274.0046875,9301.05
4991,45326.73828125,2780.26171875,48107.0
4992,99054.15625,4743.276249999995,94310.88
4993,164462.0625,4869.892499999987,159592.17
4995,78216.4140625,2581.5859375,80798.0
4996,144546.609375,1524.390625,146071.0
4997,33991.95703125,22556.52703125,11435.43
4998,59755.36328125,2667.6932812500017,57087.67
4999,107493.9453125,2543.354687500003,110037.3
5000,145237.125,5724.1449999999895,150961.27
5002,183907.140625,4606.840625000012,179300.3
5003,72046.1484375,2366.131562499999,74412.28
5004,57679.3671875,1732.607187499998,55946.76
5005,160327.578125,5403.4418749999895,165731.02
5006,154527.390625,3071.8393750000105,157599.23
5007,268052.6875,10415.652500000026,278468.34
5008,163830.53125,13669.688750000001,177500.22
5009,195631.359375,3694.1293749999895,191937.23
5010,60378.48828125,1574.5517187500009,61953.04
5011,215691.0,11388.579999999987,227079.58
5012,57223.796875,1159.8031249999985,58383.6
5014,112462.609375,4005.7693750000035,108456.84
5016,51108.0859375,1578.4859375000015,49529.6
5018,102739.484375,1854.6756250000035,104594.16
5020,32994.046875,5503.4468750000015,27490.6
5021,64846.53515625,1920.6248437500035,66767.16
5022,39232.17578125,2553.5457812500026,36678.63
5024,54095.11328125,1409.13671875,55504.25
5025,66494.5859375,2587.885937500003,63906.7
5026,211722.90625,10395.86374999999,222118.77
5028,42537.6640625,1307.0040624999965,41230.66
5030,719379.25,115888.0,835267.25
5031,87153.0703125,1820.379687499997,88973.45
5032,148563.90625,3195.4737500000047,151759.38
5033,192865.234375,32104.75437499999,160760.48
5034,179502.734375,7034.424375000002,172468.31
5035,46310.6484375,3807.901562500003,50118.55
5037,71225.1328125,2299.1728124999936,68925.96
5038,148674.15625,2386.09375,151060.25
5040,158584.90625,7783.953749999986,166368.86
5041,540397.375,16438.534999999974,523958.84
5042,64616.3203125,6283.9203124999985,58332.4
5043,516334.25,3537.4500000000116,519871.7
5044,38738.40234375,1709.9976562500015,40448.4
5045,66593.0234375,2336.326562500006,68929.35
5046,66025.8203125,17188.940312500003,48836.88
5047,125988.5546875,18684.6653125,144673.22
5048,80237.484375,8620.375625,88857.86
5049,72850.421875,12433.481874999998,60416.94
5050,92741.46875,1359.8887499999983,91381.58
5052,37597.09765625,1758.702343750003,39355.8
5053,55124.4140625,22154.474062499998,32969.94
5054,94410.8515625,3249.3184374999983,97660.17
5055,135704.953125,5891.003125000003,129813.95
5056,73951.0859375,1388.4940625000017,75339.58
5057,40760.28125,1978.5787500000006,42738.86
5060,249077.140625,9998.159374999988,259075.3
5061,44163.0625,2471.5674999999974,46634.63
5062,80706.953125,3292.7831250000017,77414.17
5063,49387.046875,5512.973124999997,54900.02
5064,286453.09375,17938.433750000026,268514.66
5066,119859.3984375,6543.948437500003,113315.45
5069,119925.5,1099.479999999996,118826.02
5070,70850.21875,1314.4912500000064,72164.71
5073,40352.7421875,4599.302187499998,35753.44
5074,297368.3125,25838.652500000026,271529.66
5075,163749.59375,1959.766249999986,165709.36
5076,81946.7578125,1224.827812500007,80721.93
5077,51674.703125,1769.3831250000003,49905.32
5078,169287.9375,6410.202500000014,175698.14
5079,92627.3125,1750.582500000004,90876.73
5080,132314.671875,1716.4318749999948,130598.24
5082,125625.15625,6909.8162500000035,118715.34
5083,124788.375,2240.2350000000006,122548.14
5084,13106.2373046875,8516.1026953125,21622.34
5085,76711.2890625,7091.8709375000035,83803.16
5087,103112.7109375,2449.3790624999965,105562.09
5088,64334.8671875,8492.497187499997,55842.37
5089,91487.9609375,2002.1890624999942,93490.15
5090,112452.109375,2059.129375000004,110392.98
5091,32823.79296875,1525.45703125,34349.25
5092,80532.2421875,2226.4121874999983,78305.83
5093,120181.4765625,3082.953437499993,123264.43
5094,57503.53125,4705.471250000002,52798.06
5095,113848.5625,6461.197499999995,120309.76
5098,84257.03125,1852.211249999993,82404.82
5099,28832.9296875,1658.9803124999999,30491.91
5102,54983.2421875,2496.3021874999977,52486.94
5103,25806.51953125,1427.1595312499994,24379.36
5106,134409.71875,3424.881250000006,137834.6
5108,38587.04296875,9337.09703125,47924.14
5109,36108.4609375,3802.8490624999977,39911.31
5111,19621.7734375,4790.396562499998,24412.17
5112,98684.9921875,2928.4178125000035,101613.41
5113,195030.75,4692.869999999995,199723.62
5115,45478.8125,2365.8274999999994,47844.64
5116,53853.703125,1519.4168750000026,55373.12
5117,101905.09375,2755.8162500000035,104660.91
5118,141369.359375,4784.3393750000105,136585.02
5119,425142.34375,74676.64374999999,350465.7
5122,54624.96484375,6034.78484375,48590.18
5123,230106.21875,14354.058749999997,215752.16
5125,180996.25,5832.109999999986,175164.14
5127,81076.2109375,1416.1390625000058,82492.35
5128,193900.96875,1718.9487500000105,192182.02
5129,120161.328125,2106.651874999996,122267.98
5130,91610.8515625,5168.051562499997,86442.8
5131,289382.96875,9780.248750000028,279602.72
5132,61519.23828125,1365.7182812500032,60153.52
5133,80085.625,14846.964999999997,94932.59
5134,13809.39453125,2580.065468749999,16389.46
5136,181833.109375,6559.659374999988,175273.45
5139,42969.546875,1962.046875,41007.5
5141,157983.921875,129803.531875,28180.39
5142,177268.265625,9698.684375000012,186966.95
5143,84748.46875,5353.921249999999,90102.39
5145,60850.27734375,4117.962656249998,64968.24
5149,151602.734375,3355.314374999987,148247.42
5150,289164.34375,4335.876249999972,293500.22
5154,94817.4921875,10557.4921875,84260.0
5155,105738.1015625,41389.788437500014,147127.89
5157,244601.65625,3201.7937500000116,247803.45
5159,62902.0625,1612.4175000000032,64514.48
5160,685190.875,67721.77500000002,617469.1
5161,114945.3515625,4975.131562499999,109970.22
5163,86838.671875,2488.0118749999965,84350.66
5164,117694.828125,8703.408125000002,108991.42
5166,179020.765625,38063.96437500001,217084.73
5167,148820.40625,1876.2837500000023,150696.69
5170,70727.71875,1090.2787499999977,69637.44
5172,32409.419921875,3546.880078125003,35956.3
5173,132874.3125,3527.587499999994,136401.9
5175,300014.65625,11239.043750000012,311253.7
5176,58016.1875,1950.1725000000006,59966.36
5179,86681.5625,1047.417499999996,87728.98
5181,119118.6875,7119.7774999999965,111998.91
5183,176286.234375,10019.99562500001,186306.23
5184,45947.7578125,2313.3921875000015,48261.15
5188,228115.90625,9178.713749999995,237294.62
5189,77127.9375,2680.8175000000047,74447.12
5190,38575.61328125,17791.116718750003,56366.73
5191,76270.4453125,3696.334687499999,79966.78
5192,90421.3359375,1618.4159375000017,88802.92
5194,81326.828125,1774.8681249999936,79551.96
5195,165907.34375,1431.0962500000023,167338.44
5196,96742.3515625,3739.878437499996,100482.23
5197,99588.9140625,1252.6940624999988,98336.22
5201,98532.5625,3207.507500000007,101740.07
5203,44914.7265625,2275.793437499997,47190.52
5206,83568.109375,1606.4993749999994,81961.61
5208,64290.2421875,1114.2221875000032,63176.02
5209,111148.765625,15311.115625000006,95837.65
5210,116858.203125,2487.7931249999965,114370.41
5212,57989.00390625,1616.3060937499977,59605.31
5214,28517.638671875,4384.268671875001,24133.37
